channel_title,category_id,category_name,publish_day,publish_month,publish_season,publish_hour_category,title_sentiment_label,description_sentiment_label,tags_sentiment_label,len_title,desc_len,No_tags,has_tags,is_weekend_publish_day,publish_hour,title_sentiment,description_sentiment,tags_sentiment,channel_avg_views,channel_median_views,channel_video_count,channel_historical_avg,views,views_log,views_category
1 Kg Biriyani,23,Comedy,Wednesday,November,Fall,Morning,Neutral,Positive,Positive,39,914,4,1,0,11,0.0,0.4,0.25,163010.47916666666,121329.0,48,307836.0,43202,10.673665216265492,Low
1 Kg Biriyani,23,Comedy,Wednesday,November,Fall,Morning,Neutral,Positive,Neutral,39,914,15,1,0,11,0.0,0.4,0.0625,163010.47916666666,121329.0,48,43202.0,65537,11.090385406071599,Low
Magical Nuskhe,26,Howto & Style,Wednesday,November,Fall,Morning,Positive,Neutral,Positive,144,97,10,1,0,11,0.3666666666666667,0.0,0.3499999999999999,58466.0,58151.0,13,82672.0,36705,10.510695508418417,Low
BehindwoodsTV,24,Entertainment,Wednesday,November,Fall,Afternoon,Neutral,Positive,Neutral,93,883,31,1,0,12,0.0,0.35071428571428565,-0.07142857142857142,263649.6296296296,171225.5,108,307836.0,67269,11.116469651019651,Low
BehindwoodsTV,24,Entertainment,Wednesday,November,Fall,Afternoon,Neutral,Positive,Neutral,93,883,31,1,0,12,0.0,0.35071428571428565,-0.07142857142857142,263649.6296296296,171225.5,108,67269.0,127334,11.754576687840178,Low
Shreya Jain,26,Howto & Style,Wednesday,November,Fall,Afternoon,Neutral,Positive,Neutral,48,1110,5,1,0,12,0.0,0.3368371212121212,0.0,44765.86666666667,42687.0,15,48550.0,16148,9.689613407229068,Low
Infinite view,24,Entertainment,Wednesday,November,Fall,Afternoon,Neutral,Positive,Neutral,84,449,3,1,0,12,0.0,0.37499999999999994,0.0,357054.7368421053,144357.0,19,307836.0,66755,11.108799459863294,Low
Infinite view,24,Entertainment,Wednesday,November,Fall,Afternoon,Neutral,Positive,Neutral,84,449,3,1,0,12,0.0,0.37499999999999994,0.0,357054.7368421053,144357.0,19,66755.0,138832,11.841027050957658,Low
Infinite view,24,Entertainment,Wednesday,November,Fall,Afternoon,Neutral,Positive,Neutral,84,449,3,1,0,12,0.0,0.37499999999999994,0.0,357054.7368421053,144357.0,19,102793.5,242944,12.40059035925594,Medium
Infinite view,24,Entertainment,Wednesday,November,Fall,Afternoon,Neutral,Positive,Neutral,84,449,3,1,0,12,0.0,0.37499999999999994,0.0,357054.7368421053,144357.0,19,149510.33333333334,205889,12.23509732457079,Medium
hmtv News,25,News & Politics,Wednesday,November,Fall,Afternoon,Neutral,Positive,Neutral,76,566,12,1,0,12,0.0,0.30727272727272725,0.0,446529.4025974026,284294.0,77,307836.0,60613,11.012281168477989,Low
Tamil 4 Health,24,Entertainment,Wednesday,November,Fall,Afternoon,Neutral,Neutral,Negative,58,390,22,1,0,12,0.016666666666666673,0.0,-0.16666666666666666,182032.33333333334,229054.0,3,307836.0,21540,9.977713374888099,Low
FilmiBeat,24,Entertainment,Wednesday,November,Fall,Afternoon,Neutral,Positive,Neutral,66,1081,12,1,0,12,0.0,0.2785,0.0,490589.29032258067,150550.5,62,197816.5,82798,11.324171263005734,Low
Sharmaji Technical,28,Science & Technology,Wednesday,November,Fall,Afternoon,Neutral,Positive,Positive,66,3766,14,1,0,12,0.1,0.18614718614718614,0.4166666666666667,166620.0,133596.0,68,193629.5,151713,11.929752448487763,Low
Sharmaji Technical,28,Science & Technology,Wednesday,November,Fall,Afternoon,Neutral,Positive,Positive,66,3766,14,1,0,12,0.1,0.18614718614718614,0.4166666666666667,166620.0,133596.0,68,179657.33333333334,169159,12.038600291586425,Medium
Sharmaji Technical,28,Science & Technology,Wednesday,November,Fall,Afternoon,Neutral,Positive,Positive,66,3768,17,1,0,12,0.1,0.18614718614718614,0.3125,166620.0,133596.0,68,177032.75,116079,11.66203488755807,Low
Sathiyam News,25,News & Politics,Wednesday,November,Fall,Afternoon,Neutral,Neutral,Positive,48,278,13,1,0,13,0.0,0.0,0.13636363636363635,205922.06896551725,170406.0,29,46357.5,21852,9.992093490870152,Low
YOYO Cine Talkies,24,Entertainment,Wednesday,November,Fall,Afternoon,Negative,Negative,Neutral,116,1149,21,1,0,13,-0.5166666666666666,-0.3333333333333333,-0.06565656565656565,351722.58666666667,209171.0,75,55325.5,163138,12.002357877131237,Low
YOYO Cine Talkies,24,Entertainment,Wednesday,November,Fall,Afternoon,Negative,Negative,Neutral,116,1149,21,1,0,13,-0.5166666666666666,-0.3333333333333333,-0.06565656565656565,351722.58666666667,209171.0,75,91263.0,196967,12.190796557977658,Medium
Namma Kannada TV,24,Entertainment,Wednesday,November,Fall,Afternoon,Neutral,Neutral,Positive,98,102,22,1,0,13,0.0,0.0,0.25,120648.96,77215.0,25,43599.0,106452,11.5754588521697,Low
Namma Kannada TV,24,Entertainment,Wednesday,November,Fall,Afternoon,Neutral,Neutral,Positive,98,102,22,1,0,13,0.0,0.0,0.25,120648.96,77215.0,25,64550.0,34000,10.434145214930487,Low
People biography,25,News & Politics,Wednesday,November,Fall,Afternoon,Neutral,Positive,Neutral,85,2097,11,1,0,13,0.0,0.36818181818181817,0.0,165209.77777777778,140794.0,9,307836.0,276673,12.530595196777488,Medium
People biography,25,News & Politics,Wednesday,November,Fall,Afternoon,Neutral,Positive,Neutral,85,2097,11,1,0,13,0.0,0.36818181818181817,0.0,165209.77777777778,140794.0,9,276673.0,140794,11.8550602107119,Low
People biography,25,News & Politics,Wednesday,November,Fall,Afternoon,Neutral,Positive,Neutral,85,2097,11,1,0,13,0.0,0.36818181818181817,0.0,165209.77777777778,140794.0,9,208733.5,212395,12.266207735780876,Medium
People biography,25,News & Politics,Wednesday,November,Fall,Afternoon,Neutral,Positive,Neutral,85,2097,11,1,0,13,0.0,0.36818181818181817,0.0,165209.77777777778,140794.0,9,209954.0,313454,12.655411088082309,Medium
TheEllenShow,24,Entertainment,Wednesday,November,Fall,Afternoon,Neutral,Neutral,Neutral,46,140,18,1,0,14,0.0,0.0,0.0,2458494.0,1576814.0,53,307836.0,1559003,14.259557713783895,High
TheEllenShow,24,Entertainment,Wednesday,November,Fall,Afternoon,Neutral,Neutral,Neutral,36,105,23,1,0,14,0.0,-0.1,-0.0625,2458494.0,1576814.0,53,1559003.0,1623989,14.300396642049334,High
20th Century Fox,1,Film & Animation,Wednesday,November,Fall,Afternoon,Neutral,Positive,Neutral,30,826,20,1,0,14,-0.1,0.4372727272727273,0.024999999999999998,10654697.605263159,9847912.0,38,307836.0,9779219,16.095770284229207,High
Hasley India,23,Comedy,Wednesday,November,Fall,Afternoon,Negative,Positive,Positive,70,171,31,1,0,14,-0.125,0.625,0.2285714285714286,648009.2407407408,666239.5,108,307836.0,707236,13.469121107941504,High
Hasley India,23,Comedy,Wednesday,November,Fall,Afternoon,Negative,Positive,Positive,70,171,31,1,0,14,-0.125,0.625,0.2285714285714286,648009.2407407408,666239.5,108,707236.0,963232,13.778050613747148,High
Hasley India,23,Comedy,Wednesday,November,Fall,Afternoon,Negative,Positive,Positive,70,171,31,1,0,14,-0.125,0.625,0.2285714285714286,648009.2407407408,666239.5,108,835234.0,1130877,13.93850488013761,High
Hasley India,23,Comedy,Wednesday,November,Fall,Afternoon,Negative,Positive,Positive,70,171,31,1,0,14,-0.125,0.625,0.2285714285714286,648009.2407407408,666239.5,108,933781.6666666666,309721,12.643430399925245,Medium
